r,g,b,X,Y,Z,L,u,v,pred_invalid_xyz
63.75,165.75,229.5,0.10089682042598724,0.12886013090610504,0.35439154505729675,65.08998468836171,-53.56974576277693,-85.46229802149459,False
63.75,165.75,242.25,0.10605444014072418,0.12983399629592896,0.3896760642528534,65.2937524445362,-52.6153260664062,-95.81173644812878,False
63.75,165.75,255.0,0.1111842691898346,0.13092544674873352,0.42373034358024597,65.52091592251092,-51.71903488678387,-105.05857591039032,False
63.75,178.5,0.0,0.061337780207395554,0.15507614612579346,0.007322101388126612,70.25336136294457,-83.83701990884116,94.78250605448456,False
63.75,178.5,12.75,0.06242130324244499,0.1549793779850006,0.009455552324652672,70.23541681478503,-82.40949743289664,93.10823785122902,False
63.75,178.5,25.5,0.06344632804393768,0.15476804971694946,0.012216869741678238,70.19620241275354,-81.05755904395026,91.00365411709436,False
63.75,178.5,38.25,0.06444744765758514,0.15444545447826385,0.015901312232017517,70.13627224263996,-79.76896350159225,88.27803020316706,False
63.75,178.5,51.0,0.06547078490257263,0.15402184426784515,0.02085704542696476,70.05744912848984,-78.5284728115727,84.71636975576779,False
63.75,178.5,63.75,0.06657262146472931,0.15351319313049316,0.027474170550704002,69.96261086136344,-77.31800213102467,80.0935584086049,False
63.75,178.5,76.5,0.06781703233718872,0.15294156968593597,0.03616522252559662,69.85578104047423,-76.11852535125293,74.19737547368135,False
63.75,178.5,89.25,0.06927216053009033,0.1523347645998001,0.04733685776591301,69.7420845107064,-74.91228975685702,66.85834484916622,False
63.75,178.5,102.0,0.07100570201873779,0.15172390639781952,0.06135553494095802,69.62732317960986,-73.68370068839589,57.980744464727785,False
63.75,178.5,114.75,0.0730784684419632,0.15114183723926544,0.07850856333971024,69.51768346726786,-72.42263535706984,47.57053831034718,False
63.75,178.5,127.5,0.07553888857364655,0.1506212055683136,0.09896747022867203,69.41937749697082,-71.12579345174088,35.75022464019912,False
63.75,178.5,140.25,0.07841801643371582,0.15019206702709198,0.1227581799030304,69.33817685564131,-69.7969102098877,22.7554337744361,False
63.75,178.5,153.0,0.08172550797462463,0.14987987279891968,0.14974379539489746,69.27900691446624,-68.44655010255795,8.91214304373588,False
63.75,178.5,165.75,0.08544866740703583,0.1497042179107666,0.17962291836738586,69.245679045798,-67.0896558973493,-5.40062760452178,False
63.75,178.5,178.5,0.08955319225788116,0.14967818558216095,0.2119455337524414,69.24073758589174,-65.74336206250783,-19.79411708303004,False
63.75,178.5,191.25,0.09398652613162994,0.14980773627758026,0.24614368379116058,69.2653232490418,-64.42378436304446,-33.90955180849846,False
63.75,178.5,204.0,0.09868231415748596,0.1500934660434723,0.28157350420951843,69.31949795030788,-63.14535649785029,-47.446028851950835,False
63.75,178.5,216.75,0.10356667637825012,0.15052984654903412,0.3175620436668396,69.40210368115854,-61.917791019892775,-60.17653801995521,False
63.75,178.5,229.5,0.10856333374977112,0.15110738575458527,0.35345426201820374,69.51118529950142,-60.747340254445824,-71.95003956690667,False
63.75,178.5,242.25,0.11359928548336029,0.15181390941143036,0.3886508047580719,69.6442512826294,-59.63641262343873,-82.68418073343942,False
63.75,178.5,255.0,0.1186089962720871,0.15263506770133972,0.4226386845111847,69.79838969872655,-58.583901042559106,-92.35428399807732,False
63.75,191.25,0.0,0.07123424112796783,0.18282325565814972,0.008067511022090912,75.11813914997906,-91.02971404356063,101.8984945016245,False
63.75,191.25,12.75,0.07229368388652802,0.18260915577411652,0.01029701717197895,75.08255650819336,-89.68773534596177,100.28523896121109,False
63.75,191.25,25.5,0.07329006493091583,0.18227392435073853,0.013141056522727013,75.02678632426176,-88.41249448917627,98.28559827870022,False
63.75,191.25,38.25,0.07425697147846222,0.1818208247423172,0.016889046877622604,74.95129843090014,-87.19277117997869,95.72779613057152,False
63.75,191.25,51.0,0.07523946464061737,0.18125887215137482,0.02188326232135296,74.85750084394314,-86.01337885823084,92.41573564225178,False
63.75,191.25,63.75,0.07629254460334778,0.1806037425994873,0.028508206829428673,74.74790567413069,-84.85710463726647,88.1413393053851,False
63.75,191.25,76.5,0.07747924327850342,0.17987707257270813,0.03717212378978729,74.62603218607008,-83.70517291990575,82.70312522223102,False
63.75,191.25,89.25,0.07886739075183868,0.17910589277744293,0.04827939718961716,74.49633420231697,-82.53862485912451,75.9316410479731,False
63.75,191.25,102.0,0.0805242508649826,0.17832115292549133,0.06219622865319252,74.36397293208496,-81.34105152701204,67.71787441188908,False
63.75,191.25,114.75,0.08251075446605682,0.17755582928657532,0.07921259105205536,74.2345120172264,-80.10086917847225,58.03920662648216,False
63.75,191.25,127.5,0.0848761647939682,0.17684262990951538,0.09950541704893112,74.11353306034042,-78.81238060289635,46.9760857015035,False
63.75,191.25,140.25,0.08765232563018799,0.17621192336082458,0.12310818582773209,74.00627593397495,-77.47747723618619,34.714450234900106,False
63.75,191.25,153.0,0.09085065126419067,0.17568981647491455,0.14989319443702698,73.91729333354198,-76.10456542071834,21.530596248685704,False
63.75,191.25,165.75,0.09445986151695251,0.1752963811159134,0.1795685589313507,73.8501236603385,-74.70763896702091,7.762090558181833,False
63.75,191.25,178.5,0.09844739735126495,0.17504550516605377,0.21169334650039673,73.80724010345082,-73.3037557183402,-6.2295194051103895,False
63.75,191.25,191.25,0.1027618795633316,0.17494408786296844,0.2457074075937271,73.78989267592317,-71.91066852350733,-20.09592052808045,False
63.75,191.25,204.0,0.10733820497989655,0.1749931275844574,0.2809726893901825,73.79828175613466,-70.5446099451921,-33.53158695611618,False
63.75,191.25,216.75,0.11210352182388306,0.1751878708600998,0.3168201148509979,73.83158045131461,-69.2180098370189,-46.29299569400221,False
63.75,191.25,229.5,0.11698174476623535,0.17551952600479126,0.3525954782962799,73.88823263196332,-67.94048269339048,-58.20533037294711,False
63.75,191.25,242.25,0.12190073728561401,0.17597614228725433,0.38769903779029846,73.9661135955442,-66.71658813715234,-69.16061641731515,False
63.75,191.25,255.0,0.1267942637205124,0.17654380202293396,0.42161574959754944,74.06274662806345,-65.54853802106851,-79.10917165145669,False
63.75,204.0,0.0,0.08159609138965607,0.2118217498064041,0.008926540613174438,79.7013093009103,-97.69592676768359,108.51763399247697,False
63.75,204.0,12.75,0.08264157176017761,0.21152357757091522,0.011249823495745659,79.65638336165463,-96.43508076205725,106.96448748683258,False
63.75,204.0,25.5,0.08361928164958954,0.2110975682735443,0.014174705371260643,79.59212276084108,-95.23449258397837,105.06182982786233,False
63.75,204.0,38.25,0.08456212282180786,0.21054647862911224,0.017984913662075996,79.50886625560807,-94.08325179655272,102.65386713833024,False
63.75,204.0,51.0,0.08551369607448578,0.20987848937511444,0.0230166744440794,79.40775400345217,-92.96719555530778,99.56146003509524,False
63.75,204.0,63.75,0.08652782440185547,0.20910879969596863,0.029649127274751663,79.29098117295965,-91.86991578069724,95.59209702884102,False
63.75,204.0,76.5,0.08766679465770721,0.2082585096359253,0.03828597813844681,79.1616465143667,-90.77274464539276,90.55571026023806,False
63.75,204.0,89.25,0.0889977216720581,0.20735414326190948,0.04932907223701477,79.02369958073248,-89.65670796744466,84.28652500064477,False
63.75,204.0,102.0,0.09058737754821777,0.20642635226249695,0.06314437836408615,78.88176213443607,-88.50502024579853,76.66852140146571,False
63.75,204.0,114.75,0.09249691665172577,0.2055080085992813,0.08002424240112305,78.74085054128501,-87.30475504893285,67.65956888558463,False
63.75,204.0,127.5,0.09477651119232178,0.20463205873966217,0.10015077143907547,78.6060521880447,-86.04821471818705,57.30871040156149,False
63.75,204.0,140.25,0.09745898842811584,0.20382912456989288,0.1235649362206459,78.48215175386136,-84.73524475098938,45.762018301663744,False
63.75,204.0,153.0,0.10055696964263916,0.20312586426734924,0.15014788508415222,78.37336437067812,-83.37244176729602,33.25336136361696,False
63.75,204.0,165.75,0.10406078398227692,0.20254312455654144,0.17961731553077698,78.28302993307484,-81.97223563382828,20.08165176291452,False
63.75,204.0,178.5,0.10793939232826233,0.20209529995918274,0.211541548371315,78.21349179361785,-80.55079148637051,6.578988681848712,False
63.75,204.0,191.25,0.1121431291103363,0.2017902284860611,0.24536821246147156,78.16606149180014,-79.12580158938233,-6.922904221281764,False
63.75,204.0,204.0,0.11660780012607574,0.2016294002532959,0.2804652154445648,78.14103783795767,-77.71466228381036,-20.12227996940559,False
63.75,204.0,216.75,0.12126143276691437,0.20160885155200958,0.3161672353744507,78.13783965723132,-76.33163411829047,-32.76820916008581,False
63.75,204.0,229.5,0.12602880597114563,0.20172038674354553,0.3518214523792267,78.1551962799851,-74.9881662371088,-44.670818574315085,False
63.75,204.0,242.25,0.13083763420581818,0.201952263712883,0.386827677488327,78.19125950231188,-73.69137637203386,-55.70309945517786,False
63.75,204.0,255.0,0.13562214374542236,0.20229104161262512,0.4206691384315491,78.24389915416742,-72.44532953516405,-65.79532079441667,False
63.75,216.75,0.0,0.09225784242153168,0.2415810078382492,0.009897066280245781,83.98817122892056,-103.8377454224884,114.63392857822025,False
63.75,216.75,12.75,0.0932997465133667,0.24123288691043854,0.012311948463320732,83.94012011733149,-102.65307550291499,113.13848688920544,False
63.75,216.75,25.5,0.09426940977573395,0.24075020849704742,0.015315936878323555,83.87341949936776,-101.52350917808076,111.3245140472896,False
63.75,216.75,38.25,0.0951986163854599,0.2401348501443863,0.019187038764357567,83.78825463076767,-100.43876427183855,109.04990366760845,False
63.75,216.75,51.0,0.09612978994846344,0.2393948882818222,0.02425564080476761,83.68565189610439,-99.38584907547664,106.15038253409978,False
63.75,216.75,63.75,0.0971156507730484,0.23854446411132812,0.030895372852683067,83.56747105027561,-98.34880367857694,102.44740520938741,False
63.75,216.75,76.5,0.09821760654449463,0.23760415613651276,0.03950538858771324,83.43647188822374,-97.30947021930885,97.76211411473916,False
63.75,216.75,89.25,0.09950174391269684,0.23660004138946533,0.05048476532101631,83.29620132262072,-96.2495122110459,91.93429108077889,False
63.75,216.75,102.0,0.10103477537631989,0.23556236922740936,0.06419913470745087,83.15082532116189,-95.15155276019318,84.84490862215623,False
63.75,216.75,114.75,0.10287824273109436,0.23452426493167877,0.08094297349452972,83.00496095259462,-94.00177975169116,76.43892947176664,False
63.75,216.75,127.5,0.10508224368095398,0.23351840674877167,0.10090331733226776,82.86321632854133,-92.7916582003554,66.74210928147784,False
63.75,216.75,140.25,0.10768130421638489,0.23257604241371155,0.12412848323583603,82.73004941901968,-91.51869135354494,55.869095596032295,False
63.75,216.75,153.0,0.1106889396905899,0.23172397911548615,0.1505083292722702,82.6093330681673,-90.18779544711903,44.018308260130375,False
63.75,216.75,165.75,0.11409741640090942,0.23098397254943848,0.17977026104927063,82.50425205737025,-88.80940739611607,31.45426291096432,False
63.75,216.75,178.5,0.11787684261798859,0.23037123680114746,0.2114916294813156,82.41707353316828,-87.3989194312962,18.480768655908914,False
63.75,216.75,191.25,0.12197917699813843,0.22989411652088165,0.24512779712677002,82.34908293243232,-85.97314569634501,5.410274989379509,False
63.75,216.75,204.0,0.12634176015853882,0.22955484688282013,0.28005310893058777,82.30067907645491,-84.54944021547573,-7.464388400374624,False
63.75,216.75,216.75,0.13089296221733093,0.22934991121292114,0.31560590863227844,82.27141764039884,-83.14341023832378,-19.891318956839662,False
63.75,216.75,229.5,0.13555844128131866,0.22927188873291016,0.35113513469696045,82.26027273478732,-81.76775503812465,-31.672173879160184,False
63.75,216.75,242.25,0.14026634395122528,0.22930945456027985,0.3860403299331665,82.26563903718781,-80.43114726705562,-42.6667480032219,False
63.75,216.75,255.0,0.144950732588768,0.22944968938827515,0.41980236768722534,82.28566649578664,-79.13961661987612,-52.78967436795583,False
63.75,229.5,0.0,0.10305824875831604,0.27162593603134155,0.010974757373332977,87.97240927122276,-109.46505505591581,120.25059241017755,False
63.75,229.5,12.75,0.1041065901517868,0.2712607979774475,0.01347910612821579,87.9257994520464,-108.35139505965718,118.80956399116963,False
63.75,229.5,25.5,0.10507836937904358,0.2707543969154358,0.016560517251491547,87.86108814950987,-107.2887271603603,117.07613604596285,False
63.75,229.5,38.25,0.10600420832633972,0.2701079249382019,0.020491400733590126,87.7783602930332,-106.2675458828707,114.91995321876392,False
63.75,229.5,51.0,0.1069253534078598,0.2693289518356323,0.025596242398023605,87.67850096338248,-105.27574003077699,112.18959213276426,False
63.75,229.5,63.75,0.10789351165294647,0.2684309184551239,0.032243065536022186,87.5631396437303,-104.29798400907653,108.71908366682692,False
63.75,229.5,76.5,0.1089688241481781,0.2674337327480316,0.04082659259438515,87.43473934858193,-103.31707344541896,104.34005877252606,False
63.75,229.5,89.25,0.11021703481674194,0.2663632333278656,0.05174294859170914,87.29654324536291,-102.31482294957506,98.89858589473481,False
63.75,229.5,102.0,0.11170424520969391,0.2652493417263031,0.06535705178976059,87.15235177946373,-101.27415845699127,92.27542221382124,False
63.75,229.5,114.75,0.11349205672740936,0.2641246020793915,0.08196556568145752,87.00634587087572,-100.18057752445924,84.40676729507315,False
63.75,229.5,127.5,0.11563147604465485,0.26302242279052734,0.10176025331020355,86.86286592779685,-99.02453532714303,75.30132824218798,False
63.75,229.5,140.25,0.11815762519836426,0.2619737982749939,0.12479628622531891,86.72598509228249,-97.80215856324808,65.04908964882992,False
63.75,229.5,153.0,0.12108555436134338,0.26100656390190125,0.1509723663330078,86.59940419184831,-96.51671876058268,53.81944743988446,False
63.75,229.5,165.75,0.12440888583660126,0.2601426839828491,0.18002532422542572,86.48608452360013,-95.17687619309471,41.84712118493761,False
63.75,229.5,178.5,0.1280997395515442,0.25939813256263733,0.2115417867898941,86.38821634228792,-93.79619549270491,29.40966087777874,False
63.75,229.5,191.25,0.13211093842983246,0.25878211855888367,0.24498507380485535,86.30710220278726,-92.39124846145916,16.800120967271614,False
63.75,229.5,204.0,0.1363813877105713,0.25829753279685974,0.2797357141971588,86.24320347765224,-90.97877137441624,4.299946499175683,False
63.75,229.5,216.75,0.1408405303955078,0.2579415738582611,0.31513604521751404,86.19621488413605,-89.57463165383453,-7.842083582515937,False
63.75,229.5,229.5,0.14541438221931458,0.2577071785926819,0.3505367040634155,86.1652497730422,-88.19248309978778,-19.423956762742602,False
63.75,229.5,242.25,0.1500312238931656,0.2575835585594177,0.38533711433410645,86.14891121438184,-86.84238318908814,-30.29685311489105,False
63.75,229.5,255.0,0.15462562441825867,0.2575579583644867,0.419016569852829,86.1455270456471,-85.53119958141757,-40.364265095531174,False
63.75,242.25,0.0,0.1138487309217453,0.3015211820602417,0.01215357705950737,91.65485938296344,-114.59433285580766,125.37882928237482,False
63.75,242.25,12.75,0.11491255462169647,0.3011687994003296,0.014745358377695084,91.61290490255658,-113.54640481570269,123.988307379684,False
63.75,242.25,25.5,0.11589571833610535,0.3006684184074402,0.017902513965964317,91.55327355768996,-112.54600125746737,122.3275308661673,False
63.75,242.25,38.25,0.11682750284671783,0.3000212609767914,0.02189200557768345,91.4760523907942,-111.58490190123055,120.27639573427015,False
63.75,242.25,51.0,0.11774805188179016,0.299233615398407,0.02703242003917694,91.38191770040865,-110.651352857466,117.69444839165133,False
63.75,242.25,63.75,0.11870817840099335,0.2983185350894928,0.03368635103106499,91.27234510191002,-109.73073848718865,114.42682353055464,False
63.75,242.25,76.5,0.11976693570613861,0.29729560017585754,0.04224386066198349,91.14959231911254,-108.80680263292217,110.31493489117966,False
63.75,242.25,89.25,0.12098903954029083,0.2961898148059845,0.0530979298055172,91.01658030902674,-107.86198443986329,105.21126713402444,False
63.75,242.25,102.0,0.12244062125682831,0.29503098130226135,0.06661278009414673,90.87683154079207,-106.87912923691135,98.99776417813658,False
63.75,242.25,114.75,0.12418310344219208,0.29385143518447876,0.08308690041303635,90.73420863021671,-105.84371040405479,91.60517211867578,False
63.75,242.25,127.5,0.12626796960830688,0.29268452525138855,0.10271642357110977,90.59273755186939,-104.74541829964627,83.02944543382256,False
63.75,242.25,140.25,0.12873148918151855,0.29156187176704407,0.1255635917186737,90.45627658782558,-103.579233991978,73.341228030053,False
63.75,242.25,153.0,0.13158993422985077,0.2905113697052002,0.15153557062149048,90.32826817307668,-102.3467747666201,62.68599380048649,False
63.75,242.25,165.75,0.13483846187591553,0.2895558774471283,0.18037857115268707,90.2115688690522,-101.05526425197029,51.273289235507,False
63.75,242.25,178.5,0.1384507268667221,0.2887122333049774,0.2116883099079132,90.10831656719714,-99.71694869127805,39.35739928221953,False
63.75,242.25,191.25,0.14238111674785614,0.28798985481262207,0.24493664503097534,90.01974581042766,-98.34701780020337,27.21235497838824,False
63.75,242.25,204.0,0.14656962454319,0.28739264607429504,0.27950984239578247,89.94641019987819,-96.96192424656918,15.1076547045235,False
63.75,242.25,216.75,0.15094663202762604,0.2869184613227844,0.31475475430488586,89.8881092093853,-95.57754963590659,3.2864510603445507,False
63.75,242.25,229.5,0.15543900430202484,0.28656068444252014,0.3500238358974457,89.8440780295843,-94.20772598402462,-8.048750074420377,False
63.75,242.25,242.25,0.15997526049613953,0.28630903363227844,0.3847164213657379,89.81308570089764,-92.86339879520696,-18.74394524490023,False
63.75,242.25,255.0,0.16449002921581268,0.28615114092826843,0.4183100759983063,89.79363098077248,-91.55243242177103,-28.694506903989964,False
63.75,255.0,0.0,0.12449911236763,0.33088773488998413,0.013426210731267929,95.04216451887409,-119.24740318511463,130.03641016960046,False
63.75,255.0,12.75,0.12558624148368835,0.3305734395980835,0.016103234142065048,95.00699540495137,-118.25975631442837,128.69219357447503,False
63.75,255.0,25.5,0.12658843398094177,0.3301050066947937,0.019334577023983,94.95453715732872,-117.31732797200011,127.0966493340621,False
63.75,255.0,38.25,0.12753412127494812,0.32948291301727295,0.02338145487010479,94.88479417705378,-116.41219606423216,125.13842045230348,False
63.75,255.0,51.0,0.12846243381500244,0.32871297001838684,0.028557002544403076,94.79835412599445,-115.53331332000543,122.68658999116667,False
63.75,255.0,63.75,0.1294228732585907,0.32780784368515015,0.0352180153131485,94.69656451411838,-114.66711655953345,119.59629495676943,False
63.75,255.0,76.5,0.1304735690355301,0.3267861008644104,0.043749962002038956,94.58143493777577,-113.79778183386189,115.71757575831177,False
63.75,255.0,89.25,0.13167858123779297,0.3256727159023285,0.054542675614356995,94.45570560214581,-112.90846138930598,110.90926404046296,False
63.75,255.0,102.0,0.13310350477695465,0.32449668645858765,0.06795931607484818,94.32259053625896,-111.98220710828794,105.05534119414696,False
63.75,255.0,114.75,0.1348096877336502,0.32329052686691284,0.08430018275976181,94.1857305230572,-111.00469871201034,98.08317726591167,False
63.75,255.0,127.5,0.1368492990732193,0.3220875561237335,0.10376545041799545,94.04889286242035,-109.96488152488477,89.97923406692047,False
63.75,255.0,140.25,0.1392594426870346,0.3209195137023926,0.1264241337776184,93.91570188048973,-108.85683815437271,80.79879294058436,False
63.75,255.0,153.0,0.1420578807592392,0.3198149800300598,0.15219180285930634,93.78945512256794,-107.68084564737774,70.66783731911578,False
63.75,255.0,165.75,0.14524100720882416,0.3187974989414215,0.1808241307735443,93.67290088860156,-106.44301348423063,59.774522880033274,False
63.75,255.0,178.5,0.14878398180007935,0.3178841769695282,0.2119259089231491,93.56806685999737,-105.1540696730371,48.35251701589462,False
63.75,255.0,191.25,0.15264293551445007,0.3170856833457947,0.24497701227664948,93.47624855382901,-103.82813372040948,36.65885007871756,False
63.75,255.0,204.0,0.15675881505012512,0.3164063096046448,0.27937051653862,93.39800632729924,-102.48109063531899,24.950555038778855,False
63.75,255.0,216.75,0.1610632985830307,0.3158445358276367,0.3144572973251343,93.33322323336779,-101.12826516478471,13.464130568750278,False
63.75,255.0,229.5,0.16548383235931396,0.31539446115493774,0.34959185123443604,93.28126570230792,-99.78377924815446,2.4006589600939425,False
63.75,255.0,242.25,0.16994918882846832,0.3150460124015808,0.38417375087738037,93.24100611488119,-98.45903645137581,-8.08327615191627,False
63.75,255.0,255.0,0.17439405620098114,0.31478720903396606,0.4176788926124573,93.2110848925007,-97.1626271269519,-17.877381533734756,False
76.5,0.0,0.0,0.00918549858033657,0.0038286589551717043,0.002702317200601101,9.115582581263293,35.324254563353236,-1.6979432527708487,False
76.5,0.0,12.75,0.01014205627143383,0.004718188662081957,0.003298671916127205,10.926885889409977,35.95384074444279,-1.1177775601215838,False
76.5,0.0,25.5,0.011086525395512581,0.005510665941983461,0.004737826529890299,12.357137602305567,34.88181888191027,-2.5835095844096316,False
76.5,0.0,38.25,0.01206975057721138,0.006218613125383854,0.0073962281458079815,13.522890477270522,32.50882722582345,-6.441795057877246,False
76.5,0.0,51.0,0.013153554871678352,0.00686115026473999,0.011700615286827087,14.506567099981726,29.120486679319615,-12.635027786801018,False
76.5,0.0,63.75,0.014408804476261139,0.00746392086148262,0.01810779795050621,15.374973741753529,25.053480666317036,-20.72816475002197,False
76.5,0.0,76.5,0.015910692512989044,0.008056534454226494,0.027076084166765213,16.184279062960428,20.68853697504942,-30.054077688440263,False
76.5,0.0,89.25,0.01773388870060444,0.008672737516462803,0.0390288308262825,16.984742383612073,16.37147951685441,-39.92764923437912,False
76.5,0.0,102.0,0.019946593791246414,0.009346780367195606,0.054313383996486664,17.81803543800602,12.351637597225883,-49.82673874399282,False
76.5,0.0,114.75,0.02260391041636467,0.010112835094332695,0.07316161692142487,18.717784586531117,8.755932500819473,-59.45615532451545,False
76.5,0.0,127.5,0.025742538273334503,0.011001117527484894,0.09565606713294983,19.705898311671334,5.614476714631946,-68.71234787023428,False
76.5,0.0,140.25,0.029376961290836334,0.012037310749292374,0.1217089369893074,20.793478888313672,2.8960885382516963,-77.60354359835733,False
76.5,0.0,153.0,0.03349732607603073,0.013240547850728035,0.15105560421943665,21.980704317356974,0.5434663946110588,-86.17634352459191,False
76.5,0.0,165.75,0.03807076811790466,0.014623234048485756,0.18326741456985474,23.259265730663216,-1.504073707220801,-94.4711182300755,False
76.5,0.0,178.5,0.04304392635822296,0.016190480440855026,0.21777944266796112,24.61448410767374,-3.2994701222733367,-102.50309710728068,False
76.5,0.0,191.25,0.04834768921136856,0.01794169470667839,0.25393161177635193,26.028979960890595,-4.885553809079686,-110.26314697045608,False
76.5,0.0,204.0,0.053903114050626755,0.019870368763804436,0.29101696610450745,27.484018451734386,-6.294197571255412,-117.72401004734564,False
76.5,0.0,216.75,0.059627827256917953,0.021966036409139633,0.3283303380012512,28.96192829997097,-7.548920513859667,-124.85050250015631,False
76.5,0.0,229.5,0.06544129550457001,0.024215208366513252,0.36521217226982117,30.446939134172005,-8.667343133188595,-131.6069577708628,False
76.5,0.0,242.25,0.07126997411251068,0.026602311059832573,0.4010835886001587,31.92559184512936,-9.662507561619856,-137.96246394602096,False
76.5,0.0,255.0,0.07705044746398926,0.0291111059486866,0.4354684352874756,33.38714610179697,-10.544795275724905,-143.89419588559164,False
76.5,12.75,0.0,0.010030202567577362,0.005131509155035019,0.0031887716613709927,11.69126091548581,33.71617136238149,0.42084491980517325,False
76.5,12.75,12.75,0.011068090796470642,0.006147371605038643,0.003916749730706215,13.409717393661552,33.34080245339657,0.9593281068086873,False
76.5,12.75,25.5,0.012090461328625679,0.007064979989081621,0.005468302872031927,14.80571839272017,31.955065871464427,-0.5042525421044364,False
76.5,12.75,38.25,0.013146786019206047,0.007896598428487778,0.008213583379983902,15.969882986521146,29.680039111456615,-4.274933182311689,False
76.5,12.75,51.0,0.014297978952527046,0.008660415187478065,0.01257343403995037,16.969113274032168,26.636495875097847,-10.375773470176464,False
76.5,12.75,63.75,0.015613319352269173,0.00938086211681366,0.01900019310414791,17.859089850921272,23.015638448991066,-18.505537978358614,False
76.5,12.75,76.5,0.017167771235108376,0.01008756272494793,0.027949515730142593,18.68884009600017,19.07754901641071,-28.10390337001966,False
76.5,12.75,89.25,0.019035497680306435,0.010813243687152863,0.03984474018216133,19.50147187916029,15.092768221753529,-38.51109925125056,False
76.5,12.75,102.0,0.021284617483615875,0.011592291295528412,0.05503595620393753,20.334355208726194,11.284648436971839,-49.1394134124608,False
76.5,12.75,114.75,0.02397114783525467,0.012458616867661476,0.07376057654619217,21.217823544266423,7.795562524862611,-59.57951110176201,False
76.5,12.75,127.5,0.027132704854011536,0.013442512601613998,0.09610916674137115,22.172843614269098,4.686691600444907,-69.61453517015617,False
76.5,12.75,140.25,0.03078513592481613,0.014570003375411034,0.12200319766998291,23.211571356231055,1.9587090541122834,-79.17163671722197,False
76.5,12.75,153.0,0.03492017090320587,0.0158604197204113,0.15118832886219025,24.336596834948452,-0.4211686915459442,-88.25739692002037,False
76.5,12.75,165.75,0.03950628265738487,0.01732686534523964,0.1832454949617386,25.543303566397974,-2.4991832716123663,-96.90565271674667,False
76.5,12.75,178.5,0.04449150338768959,0.018974928185343742,0.21761785447597504,26.82076377150584,-4.320487280833808,-105.14648272999321,False
76.5,12.75,191.25,0.04980774223804474,0.020804041996598244,0.2536519169807434,28.154699785848365,-5.924915649875619,-112.99487228432052,False
76.5,12.75,204.0,0.055376771837472916,0.02280816063284874,0.29064425826072693,29.529315039497696,-7.344453578178184,-120.45025459079194,False
76.5,12.75,216.75,0.06111669912934303,0.02497704327106476,0.32789134979248047,30.929007679348125,-8.603775034507468,-127.50174939705782,False
76.5,12.75,229.5,0.06694729626178741,0.027297208085656166,0.3647332489490509,32.339309130028326,-9.72181236726062,-134.13387595147617,False
76.5,12.75,242.25,0.07279473543167114,0.02975340001285076,0.4005885422229767,33.74772550863513,-10.713481042884538,-140.33183272489865,False
76.5,12.75,255.0,0.0785951018333435,0.03232881799340248,0.43497782945632935,35.1435618821542,-11.590163739751027,-146.0844839507229,False
76.5,25.5,0.0,0.01089775376021862,0.006595842074602842,0.003591258078813553,14.108175942686554,30.775313107573815,3.065632989527528,False
76.5,25.5,12.75,0.012008367106318474,0.007714480627328157,0.004450259730219841,15.722197153516355,30.015142219281245,3.4076657094272647,False
76.5,25.5,25.5,0.013100005686283112,0.008734531700611115,0.0061141434125602245,17.062896997813922,28.59564028653322,1.8636907590983423,False
76.5,25.5,38.25,0.014221448451280594,0.009667560458183289,0.008946752175688744,18.20056871473117,26.521077493510866,-1.8640645240622147,False
76.5,25.5,51.0,0.01543186604976654,0.010530611500144005,0.01336304098367691,19.18942949801317,23.829488731802343,-7.863070531681862,False
76.5,25.5,63.75,0.01679992489516735,0.011348007246851921,0.019810635596513748,20.077316839523313,20.630730433710646,-15.938276499688898,False
76.5,25.5,76.5,0.018399417400360107,0.012148059904575348,0.028742562979459763,20.90597393023183,17.1080158599194,-25.634934890847326,False
76.5,25.5,89.25,0.0203043632209301,0.012963436543941498,0.04058168828487396,21.713868090486265,13.47424346168215,-36.34547989586824,False
76.5,25.5,102.0,0.022583026438951492,0.013827912509441376,0.0556807741522789,22.53421977824454,9.92683845073602,-47.46594332522849,False
76.5,25.5,114.75,0.02529168501496315,0.014775365591049194,0.07428260147571564,23.39493977297881,6.608410565444068,-58.516513573028774,False
76.5,25.5,127.5,0.028469227254390717,0.015836412087082863,0.09648539125919342,24.316234295903797,3.598684626389778,-69.1922816890236,False
76.5,25.5,140.25,0.032132700085639954,0.017037132754921913,0.12221994996070862,25.310444198810615,0.9213367321530902,-79.34498443386533,False
76.5,25.5,153.0,0.036275412887334824,0.018397394567728043,0.15124213695526123,26.381839576327344,-1.4364097687085478,-88.93286344155078,False
76.5,25.5,165.75,0.040867533534765244,0.01993033103644848,0.1831423044204712,27.52771470834923,-3.5055421775432527,-97.96850186795963,False
76.5,25.5,178.5,0.045858096331357956,0.021642372012138367,0.21737225353717804,28.740000193705484,-5.3235544528856655,-106.48170971049203,False
76.5,25.5,191.25,0.05118008330464363,0.023533357307314873,0.2532844841480255,30.006831597710914,-6.9255307318015475,-114.49926080798468,False
76.5,25.5,204.0,0.056756358593702316,0.025597358122467995,0.29017990827560425,31.314335366936994,-8.340948177690127,-122.03775549317218,False
76.5,25.5,216.75,0.06250514090061188,0.027824196964502335,0.32735663652420044,32.648401572876836,-9.594321187173286,-129.1041568394648,False
